0042E,0.000000,42.000000,  
0042N,0.000000,-42.000000,  
0042S,0.000000,42.000000,  
0042W,0.000000,-42.000000,  
0043E,0.000000,43.000000,  
0043N,0.000000,-43.000000,  
0043S,0.000000,43.000000,  
0043W,0.000000,-43.000000,  
0044E,0.000000,44.000000,  
0044N,0.000000,-44.000000,  
0044S,0.000000,44.000000,  
0044W,0.000000,-44.000000,  
0045E,0.000000,45.000000,  
0045N,0.000000,-45.000000,  
0045S,0.000000,45.000000,  
0045W,0.000000,-45.000000,  
0046E,0.000000,46.000000,  
0046N,0.000000,-46.000000,  
0046S,0.000000,46.000000,  
0046W,0.000000,-46.000000,  
0047E,0.000000,47.000000,  
0047N,0.000000,-47.000000,  
0047S,0.000000,47.000000,  
0047W,0.000000,-47.000000,  
0048E,0.000000,48.000000,  
0048N,0.000000,-48.000000,  
0048S,0.000000,48.000000,  
0048W,0.000000,-48.000000,  
0049E,0.000000,49.000000,  
0049N,0.000000,-49.000000,  
0049S,0.000000,49.000000,  
0049W,0.000000,-49.000000,  
0050E,0.000000,50.000000,  
0050N,0.000000,-50.000000,  
0050S,0.000000,50.000000,  
0050W,0.000000,-50.000000,  
0051E,0.000000,51.000000,  
0051N,0.000000,-51.000000,  
0051S,0.000000,51.000000,  
0051W,0.000000,-51.000000,  
0052E,0.000000,52.000000,  
0052N,0.000000,-52.000000,  
0052S,0.000000,52.000000,  
0052W,0.000000,-52.000000,  
0053E,0.000000,53.000000,  
0053N,0.000000,-53.000000,  
0053S,0.000000,53.000000,  
0053W,0.000000,-53.000000,  
0054E,0.000000,54.000000,  
0054N,0.000000,-54.000000,  
0054S,0.000000,54.000000,  
0054W,0.000000,-54.000000,  
0055E,0.000000,55.000000,  
0055N,0.000000,-55.000000,  
0055S,0.000000,55.000000,  
0055W,0.000000,-55.000000,  
0056E,0.000000,56.000000,  
0056N,0.000000,-56.000000,  
0056S,0.000000,56.000000,  
0056W,0.000000,-56.000000,  
0057E,0.000000,57.000000,  
0057N,0.000000,-57.000000,  
0057S,0.000000,57.000000,  
0057W,0.000000,-57.000000,  
0058E,0.000000,58.000000,  
0058N,0.000000,-58.000000,  
0058S,0.000000,58.000000,  
0058W,0.000000,-58.000000,  
0059E,0.000000,59.000000,  
0059N,0.000000,-59.000000,  
0059S,0.000000,59.000000,  
0059W,0.000000,-59.000000,  
005HP,45.317417,-112.564847,K1
0060E,0.000000,60.000000,  
0060N,0.000000,-60.000000,  
0060S,0.000000,60.000000,  
0060W,0.000000,-60.000000,  
0061E,0.000000,61.000000,  
0061N,0.000000,-61.000000,  
0061S,0.000000,61.000000,  
0061W,0.000000,-61.000000,  
0062E,0.000000,62.000000,  
0062N,0.000000,-62.000000,  
0062S,0.000000,62.000000,  
0062W,0.000000,-62.000000,  
0063E,0.000000,63.000000,  
0063N,0.000000,-63.000000,  
0063S,0.000000,63.000000,  
0063W,0.000000,-63.000000,  
0064E,0.000000,64.000000,  
0064N,0.000000,-64.000000,  
0064S,0.000000,64.000000,  
0064W,0.000000,-64.000000,  
0065E,0.000000,65.000000,  
0065N,0.000000,-65.000000,  
0065S,0.000000,65.000000,  
0065W,0.000000,-65.000000,  
0066E,0.000000,66.000000,  
0066N,0.000000,-66.000000,  
0066S,0.000000,66.000000,  
0066W,0.000000,-66.000000,  
0067E,0.000000,67.000000,  
0067N,0.000000,-67.000000,  
0067S,0.000000,67.000000,  
0067W,0.000000,-67.000000,  
0068E,0.000000,68.000000,  
0068N,0.000000,-68.000000,  
0068S,0.000000,68.000000,  
0068W,0.000000,-68.000000,  
0069E,0.000000,69.000000,  
0069N,0.000000,-69.000000,  
0069S,0.000000,69.000000,  
0069W,0.000000,-69.000000,  
0070E,0.000000,70.000000,  
0070N,0.000000,-70.000000,  
0070S,0.000000,70.000000,  
0070W,0.000000,-70.000000,  
0071E,0.000000,71.000000,  
0071N,0.000000,-71.000000,  
0071S,0.000000,71.000000,  
0071W,0.000000,-71.000000,  
0072E,0.000000,72.000000,  
0072N,0.000000,-72.000000,  
0072S,0.000000,72.000000,  
0072W,0.000000,-72.000000,  
0073E,0.000000,73.000000,  
0073N,0.000000,-73.000000,  
0073S,0.000000,73.000000,  
0073W,0.000000,-73.000000,  
0074E,0.000000,74.000000,  
0074N,0.000000,-74.000000,  
0074S,0.000000,74.000000,  
0074W,0.000000,-74.000000,  
0075E,0.000000,75.000000,  
0075N,0.000000,-75.000000,  
0075S,0.000000,75.000000,  
0075W,0.000000,-75.000000,  
0076E,0.000000,76.000000,  
0076N,0.000000,-76.000000,  
0076S,0.000000,76.000000,  
0076W,0.000000,-76.000000,  
0077E,0.000000,77.000000,  
0077N,0.000000,-77.000000,  
0077S,0.000000,77.000000,  
0077W,0.000000,-77.000000,  
0078E,0.000000,78.000000,  
0078N,0.000000,-78.000000,  
0078S,0.000000,78.000000,  
0078W,0.000000,-78.000000,  
